wavelength,Cycle_1_0,Cycle_2_0,Cycle_3_0,Cycle_4_0,Cycle_5_0,Cycle_6_0,,Peak Spectroscopy,,,
326.4656,9516.9627,14958.1608,13543.2803,6664.6309,2591.6332,21818.2819,,,,,
326.4666,9726.8197,13993.7487,13198.7753,6778.3821,2589.6887,20267.691,,,,,
326.4676,9142.9324,13878.6253,12124.0058,6222.4699,2497.0585,22037.9828,,,,,
326.4686,9303.766,15136.1498,14436.8504,6557.3209,1983.7098,20343.5927,,,,,
326.4696,8504.039,14509.7496,12773.7343,5837.5213,1759.8755,20087.9191,,,,,
326.4706,8261.1399,13218.1916,13811.5526,5277.534,2305.521,20880.4502,,,,,
326.4716,7911.5929,13663.9793,11644.1177,5756.7722,2238.1969,20687.823,,,,,
326.4726,7949.0849,13650.7824,13311.616,5873.7835,2167.854,19120.9611,,,,,
326.4736,6938.0644,13911.7738,13230.108,5342.1206,1900.2989,21388.8263,,,,,
326.4746,7348.4738,14190.8193,11819.3814,5934.159,1908.1033,19176.803,,,,,
326.4756,7126.4771,14967.3975,12083.1265,4840.5394,1694.5326,20782.3164,,,,,
326.4766,5803.9174,14591.9406,12224.9679,5197.6359,1643.0152,19094.8112,,,,,
326.4776,6496.3363,13875.8548,11779.2311,6016.8655,1742.2972,20261.9791,,,,,
326.4786,5815.2775,14711.1799,12690.8239,5509.6087,1609.2445,16683.3294,,,,,
326.4796,5037.0298,14075.4451,11670.073,5643.9135,1295.4735,18128.5531,,,,,
326.4806,5113.752,13936.8292,11614.2581,5636.284,1382.357,18544.2599,,,,,
326.4816,5417.234,14372.9468,13321.508,5833.7275,1493.6236,17983.5697,,,,,
326.4826,5032.4686,13073.783,13742.3862,5457.2478,1274.6357,17554.6496,,,,,
326.4836,4863.8209,14586.6848,11596.8899,5226.9609,1329.8984,17419.7727,,,,,
326.4846,4645.093,13467.0614,12936.268,5643.6975,1232.2823,18851.0545,,,,,
326.4856,3832.6353,13482.729,12444.8119,5656.316,1148.8133,18778.1303,,,,,
326.4866,4270.3388,13965.1813,12054.0777,5519.4349,1287.8888,17491.5691,,,,,
326.4876,3766.3104,13418.8081,11261.3384,5368.3884,1123.7814,17521.2152,,,,,
326.4886,4210.3685,13472.4648,12254.7583,6171.3467,1721.1008,16585.789,,,,,
326.4896,3521.5337,13131.7033,12234.9992,5329.1122,1246.5603,15994.7276,,,,,
326.4906,3594.3383,14367.9017,12433.7623,5588.0151,1346.582,14979.07,,,,,
326.4916,3923.4815,13826.2864,12029.7127,6328.0539,1296.2473,15714.9691,,,,,
326.4926,3809.6178,12685.7992,12233.0024,6240.5678,1453.678,17044.0429,,,,,
326.4936,3646.8344,13415.2052,12934.7416,6206.5963,1500.5242,18039.2368,,,,,
326.4946,3354.808,13357.0602,13883.6843,6113.7651,1548.4415,16547.0912,,,,,
326.4956,3524.5097,12909.703,13295.7491,6758.4393,1486.6981,17167.9267,,,,,
326.4966,3642.4022,13103.3306,13309.5249,7587.4772,1627.483,16575.9974,,,,,
326.4976,3390.5555,14371.4487,12532.7176,7486.5152,1407.3459,16875.7926,,,,,
326.4986,3437.8734,15145.9778,13797.4416,7513.9743,1790.9309,16470.3474,,,,,
326.4996,3703.1145,14243.9236,13395.6194,8083.9462,1813.3764,16829.2534,,,,,
326.5006,3583.5795,13199.5555,13630.6162,8936.2101,1795.0654,14304.5343,,,,,
326.5016,3539.7388,14322.8079,13264.5863,9482.3443,1843.1789,17891.212,,,,,
326.5026,4062.7216,14103.9977,14264.9221,9255.272,1731.7652,17955.0997,,,,,
326.5036,3389.2632,13298.3403,15104.6364,9048.7189,2116.2928,16367.4471,,,,,
326.5046,3770.7787,13786.4104,15528.2446,9253.0947,1929.5637,16829.174,,,,,
326.5056,3402.7092,14973.2612,16824.2232,9990.267,2160.6069,15901.2346,,,,,
326.5066,3328.6922,14768.1967,16983.1876,10699.6088,2104.2123,16743.9965,,,,,
326.5076,3655.247,14365.2081,17538.8108,12446.8512,2442.8886,18457.8154,,,,,
326.5086,3545.3006,13203.5689,18596.9133,12604.1828,2550.7639,15824.7935,,,,,
326.5096,3601.3979,13844.5549,18401.8759,11472.3479,2148.7897,16763.0647,,,,,
326.5106,3507.8389,13403.9942,17363.4466,11397.0111,2610.3236,15552.0363,,,,,
326.5116,3941.05,13439.855,19681.9146,13656.6058,2471.4513,16635.474,,,,,
326.5126,3948.4252,13013.0227,21251.2881,12729.2187,2609.3733,15598.5694,,,,,
326.5136,4127.8791,13180.3486,21105.1669,12301.5974,2791.517,14712.8714,,,,,
326.5146,3568.8055,13293.9124,20502.5896,12511.8816,3365.6612,14430.4702,,,,,
326.5156,3300.1464,11491.2223,20931.1433,12632.5931,2915.8487,13578.596,,,,,
326.5166,3158.9298,11938.0084,21936.6004,12772.7288,3343.9906,13822.4544,,,,,
326.5176,4052.7019,12065.6209,23528.702,12871.899,3360.9008,12825.4849,,,,,
326.5186,3363.3744,11193.3877,22854.4237,12227.8733,3520.0889,12629.9116,,,,,
326.5196,3811.7862,10322.6738,23937.7351,12588.8052,3900.9506,12595.6286,,,,,
326.5206,3953.9143,10449.9239,23266.0872,11979.7265,3670.7395,12418.7901,,,,,
326.5216,3797.3278,11050.2623,26451.0237,11598.311,4088.7553,10961.638,,,,,
326.5226,3869.9634,10507.9781,27768.3275,12560.324,4290.5163,11080.3568,,,,,
326.5236,4001.6698,8835.9938,24947.0263,11577.2951,4273.7744,10167.5339,,,,,
326.5246,4268.2302,9585.4435,29002.6357,12767.4622,5003.9077,9416.273,,,,,
326.5256,3643.7996,9081.9711,25760.3198,10694.9632,4416.9693,9145.7546,,,,,
326.5266,4288.1918,9738.4962,25138.4369,10020.1465,4649.3479,7581.5874,,,,,
326.5276,4255.5306,9361.3557,30669.4667,11414.7567,5092.3036,7980.6214,,,,,
326.5286,3865.0144,9030.7289,27933.8129,10938.4131,4847.339,7581.1286,,,,,
326.5296,4300.7533,8568.6255,29243.9116,10087.2236,5066.3252,7192.8642,,,,,
326.5306,4067.697,8671.0915,31954.2482,10072.0632,5494.2421,6979.4875,,,,,
326.5316,4414.7942,8054.0906,27194.1563,8827.6068,5251.2262,6014.4434,,,,,
326.5326,4198.9724,8015.1412,31007.2389,9034.3499,5786.3201,5968.7345,,,,,
326.5336,4300.1016,8656.1725,28486.5137,7722.9636,5823.0206,5545.2214,,,,,
326.5346,4583.1303,9353.8773,32075.3539,7966.5706,6412.0339,4734.8475,,,,,
326.5356,4112.0711,8737.2828,32686.0581,7567.3672,5867.7882,4925.5951,,,,,
326.5366,3999.5269,8098.7727,29700.1137,7680.7008,5883.5047,4491.6359,,,,,
326.5376,4920.131,8702.9692,30923.6011,7294.0428,6736.7231,4012.8422,,,,,
326.5386,4276.1388,8730.9213,29113.0036,6403.0738,7024.6252,3806.8889,,,,,
326.5396,4618.3988,7918.6959,31285.7466,5918.5597,6715.7667,4068.123,,,,,
326.5406,5189.1596,8569.9163,32170.5023,6472.8222,7089.7249,3906.0518,,,,,
326.5416,4896.5899,8546.7143,33925.5455,6157.6654,6747.26,2970.439,,,,,
326.5426,5106.6357,8304.5566,29776.4152,6068.0276,7645.9416,2870.2845,,,,,
326.5436,5461.9465,8098.334,31378.9833,5888.5778,8257.5605,2995.9495,,,,,
326.5446,5604.0097,8409.7977,30548.6355,5907.2566,8007.3044,3050.4921,,,,,
326.5456,5830.3002,7724.5749,28601.2113,5350.767,8063.6773,2827.2007,,,,,
326.5466,6060.7061,8333.7738,26928.0434,4883.5911,8011.4857,2615.1717,,,,,
326.5476,6534.0376,7392.6267,28372.9341,4879.8395,7907.6756,2649.7279,,,,,
326.5486,6472.8809,7241.0679,29476.9696,4786.4117,8668.522,2484.5109,,,,,
326.5496,6358.2142,7815.1949,31734.9405,4462.0909,7839.303,2591.6706,,,,,
326.5506,7329.514,8080.5006,27885.4269,4226.6818,9756.8426,2015.7952,,,,,
326.5516,7144.8202,7093.9204,31063.8964,4359.0496,8407.6725,2565.9559,,,,,
326.5526,6954.7234,6618.3136,29656.8698,3782.5558,9933.3387,1955.0937,,,,,
326.5536,7759.7596,6310.163,29087.3824,3923.3904,9726.975,2236.0781,,,,,
326.5546,7238.1762,6907.3443,32009.7499,4008.6507,8647.4938,2162.2219,,,,,
326.5556,8561.4019,6129.3161,28545.6223,4025.5173,9133.9332,1918.6595,,,,,
326.5566,7825.864,6067.0277,30769.4603,4127.5005,11516.7834,2190.7101,,,,,
326.5576,8276.4659,5507.2935,28500.0488,3759.933,9464.7185,1913.5173,,,,,
326.5586,8226.0403,5726.3542,29023.7417,4253.9235,10057.3715,1805.7224,,,,,
326.5596,9196.1669,5036.7738,28100.9238,3823.6171,10445.4702,1859.1621,,,,,
326.5606,9235.1032,4983.5732,27570.7351,3358.4266,9565.7345,1985.7261,,,,,
326.5616,11191.5743,4834.8006,26908.6599,3617.3426,10970.2393,2166.1886,,,,,
326.5626,8854.0124,4369.332,28293.8941,3526.471,10184.9123,1929.631,,,,,
326.5636,11362.1652,4617.0743,26167.1012,3720.0229,11072.7442,1981.5888,,,,,
326.5646,10039.6654,4508.187,26466.4759,3249.961,12880.7825,1960.8619,,,,,
326.5656,10561.3137,4392.6784,26175.7246,3149.9995,11689.3079,2058.2217,,,,,
326.5666,11248.2095,4020.643,26879.4028,3364.1102,11863.5569,1941.7336,,,,,
326.5676,11164.3144,3515.2482,27912.1858,3302.5071,11702.9185,2390.9352,,,,,
326.5686,11653.9827,3649.3267,27332.7135,3326.9698,12225.1967,2106.1966,,,,,
326.5696,10990.1181,3841.7424,26356.7685,3183.3798,12548.8205,2503.7633,,,,,
326.5706,10273.0625,3518.2484,26410.4865,3399.2602,10629.0891,2089.0161,,,,,
326.5716,11586.3415,3401.297,26040.8374,3513.0364,10601.5459,2176.981,,,,,
326.5726,11575.8044,3199.8474,24089.3568,3405.2603,12305.9384,2465.5426,,,,,
326.5736,11094.0719,3264.2465,25273.448,3355.14,11889.3405,2892.6083,,,,,
326.5746,10052.0588,3278.4078,23859.7846,3659.2893,10539.6947,2752.5996,,,,,
326.5756,12598.607,3053.6322,23766.0256,3946.8837,11095.4188,2665.6542,,,,,
326.5766,12178.0844,3358.228,24567.292,3718.5681,11308.3464,2628.9288,,,,,
326.5776,11748.0676,2917.693,27036.8337,3703.1471,11264.2937,2712.5311,,,,,
326.5786,11437.5992,3413.3065,27224.7453,4139.9738,11348.281,2762.2204,,,,,
326.5796,12339.8518,2912.2015,26499.5438,3649.198,10937.0214,2828.6686,,,,,
326.5806,11437.1278,3426.4588,22766.7313,3743.3391,9236.3406,3428.1668,,,,,
326.5816,10222.3959,3197.1093,24416.8838,4045.3924,9851.429,3062.4725,,,,,
326.5826,10798.3731,3330.6447,22851.9578,5061.1042,8611.0149,3564.6255,,,,,
326.5836,10226.0152,3537.709,23694.0324,4933.0628,8964.7518,3959.3627,,,,,
326.5846,11217.0779,3758.4826,22537.5192,4622.5983,8944.7234,3534.1605,,,,,
326.5856,10561.7462,3508.3328,23276.3012,4786.5825,9552.9173,3734.8224,,,,,
326.5866,9598.9372,3752.0097,23025.7183,4700.7874,8097.4225,3926.3858,,,,,
326.5876,11161.4544,4263.1517,21375.5257,5216.5823,7851.6064,4004.1532,,,,,
326.5886,10045.5645,4196.7118,23643.6995,5372.3851,8510.169,4327.7881,,,,,
326.5896,9688.0017,4062.4168,22306.7948,5838.7863,7540.6265,4303.5423,,,,,
326.5906,10615.2456,3845.0355,21404.0064,6290.2003,7384.8744,4646.4554,,,,,
326.5916,9915.8739,3661.5951,21818.0909,6797.1111,7214.3102,5031.2211,,,,,
326.5926,9930.2288,4661.2931,20934.7722,6566.5083,6642.7542,4906.8253,,,,,
326.5936,9804.1549,4417.2266,23527.048,6029.6667,6419.3986,5368.7291,,,,,
326.5946,10242.0659,4874.7595,24424.0888,7536.6062,6236.7211,5057.4394,,,,,
326.5956,9201.7811,5019.1744,24259.8791,8078.103,6311.9189,5824.6558,,,,,
326.5966,10236.2746,5057.0333,23817.0036,8087.2828,5877.7527,5283.515,,,,,
326.5976,9918.6528,5119.6738,21553.1225,8578.0495,5917.079,5428.268,,,,,
326.5986,9262.964,5125.8103,20132.0927,8571.4849,5357.4856,5776.1567,,,,,
326.5996,10041.1883,5745.2067,20000.4446,9379.4942,5584.6319,5765.3308,,,,,
326.6007,10330.2413,5499.2132,20683.9546,9560.4459,5574.4298,6286.6724,,,,,
326.6017,10005.2381,5582.0542,22674.3758,10397.4634,5721.9945,6291.6412,,,,,
326.6027,10868.4965,5323.6537,21373.5534,11047.2047,5099.3332,6968.6549,,,,,
326.6037,10394.8918,5243.2966,21332.4115,9784.3938,5321.6243,7257.5829,,,,,
326.6047,10083.7211,5279.2208,20273.2025,11278.5463,4912.9209,6580.6842,,,,,
326.6057,11208.6538,5515.0496,20021.4441,11883.3964,5266.2763,6220.149,,,,,
326.6067,10486.6451,4905.4424,19519.0411,12283.3727,4984.6633,7098.6818,,,,,
326.6077,11225.8209,5124.7971,19574.4105,13229.0294,5388.2149,7180.6915,,,,,
326.6087,11363.5003,5047.6861,21704.8987,12907.0989,4647.9975,6387.5624,,,,,
326.6097,9497.449,4620.1859,17144.1629,14191.203,4985.3694,6607.6829,,,,,
326.6107,12263.9305,5316.3981,20217.8962,12974.159,5024.136,6636.6691,,,,,
326.6117,11591.6445,4406.9795,20964.0724,13261.8817,4740.6867,7132.7901,,,,,
326.6127,13012.0907,4716.8528,19593.9617,15349.2442,4718.3755,7529.9631,,,,,
326.6137,12283.7882,4621.818,17755.1757,15768.725,5304.4642,7856.487,,,,,
326.6147,12864.1806,4418.2272,15389.7105,15842.5264,4610.8931,6979.8275,,,,,
326.6157,13838.7077,4823.0816,20401.0261,17487.6755,4854.0655,7306.198,,,,,
326.6167,13953.3095,4353.6267,16934.3397,14958.4751,5691.7309,7067.4732,,,,,
326.6177,13130.4412,4923.0538,18615.8781,16083.584,4867.9217,8072.2715,,,,,
326.6187,14001.3351,4825.7471,19138.8248,18882.5731,5133.3425,7111.9729,,,,,
326.6197,14182.093,4127.315,18657.0606,16920.9421,4916.5584,6544.2575,,,,,
326.6207,16236.2281,4573.5104,18581.1115,17270.8819,5742.1207,6969.6566,,,,,
326.6217,14859.6453,3895.8883,17802.6483,16175.7383,5371.542,6438.0729,,,,,
326.6227,14028.4499,4122.3287,16157.3432,19056.7727,5362.4393,5875.6374,,,,,
326.6237,18299.8351,3488.144,16205.0674,18857.9883,5599.4349,6464.2028,,,,,
326.6247,18029.0315,4247.292,17228.0995,19464.4331,5984.0726,6360.4617,,,,,
326.6257,18700.3145,3421.853,16498.1968,18946.5751,6227.88,6832.4516,,,,,
326.6267,20165.25,4566.8396,14524.5675,19109.8354,5681.5516,5897.7186,,,,,
326.6277,19516.1357,4395.8146,15206.3154,18708.0016,5930.5832,5808.8521,,,,,
326.6287,21189.2314,3896.8324,14297.8707,19581.2211,6710.9727,5914.2213,,,,,
326.6297,20695.7559,4166.5599,15215.3105,20536.6712,5668.3644,5515.2799,,,,,
326.6307,21212.1562,4393.1087,14382.7415,19743.4198,6234.5807,5359.6841,,,,,
326.6317,19460.2829,4407.8401,13252.8036,21126.1124,6272.0459,5456.1784,,,,,
326.6327,21267.8195,3785.3913,13712.6712,18772.2835,5891.2125,5973.0356,,,,,
326.6337,19977.6575,4570.5468,12923.4161,18847.3956,5346.5874,5246.8138,,,,,
326.6347,21109.1271,4319.4369,13394.7639,17788.7233,6129.3248,4866.0824,,,,,
326.6357,21597.1003,4378.6073,12545.0445,19022.2739,6380.4915,5425.9225,,,,,
326.6367,21784.5068,4190.9938,11883.0126,20600.9701,6658.9372,4529.7389,,,,,
326.6377,21035.011,5084.0481,12184.4434,19427.111,5988.568,5497.7474,,,,,
326.6387,22134.1166,4996.5799,12470.4729,21071.4653,5970.3571,4778.2764,,,,,
326.6397,19929.2721,5222.7506,12016.5599,18599.8143,6253.8015,5295.8733,,,,,
326.6407,19757.8563,4829.7737,12180.0357,18974.6395,6746.432,4972.8012,,,,,
326.6417,20215.6547,5734.6421,10017.1725,20597.6251,7082.7337,4936.1969,,,,,
326.6427,21311.1138,4735.7798,10947.7417,17192.4214,7010.5014,4365.9041,,,,,
326.6437,17240.5672,5013.7878,10329.9521,19134.0265,6321.5422,4988.197,,,,,
326.6447,19634.5951,6022.5569,9529.9169,18059.4521,6491.9998,4534.0068,,,,,
326.6457,18420.2786,5975.1504,10069.3047,19438.0274,5932.2624,4612.6733,,,,,
326.6467,18730.0736,6089.4895,10124.6767,17699.219,6920.5839,4606.8619,,,,,
326.6477,17695.3649,6690.8877,10189.7029,18683.847,6009.137,4214.3693,,,,,
326.6487,16613.0997,6973.8995,9100.313,16690.3666,5794.8026,4326.9911,,,,,
326.6497,14879.1334,5902.2091,9101.2755,16468.845,6425.6451,4077.4691,,,,,
326.6507,15959.8176,6445.9501,8876.9457,16707.9887,6141.8063,4337.5163,,,,,
326.6517,14296.5731,6273.455,8982.5768,19005.7361,7193.3455,3837.2114,,,,,
326.6527,12421.3298,7342.3453,8660.0964,16483.059,6611.5882,4292.4659,,,,,
326.6537,13961.6388,7105.3382,8232.0087,18976.997,6127.024,3876.7765,,,,,
326.6547,12524.7565,7759.5432,8368.2341,17952.1206,6403.3873,4306.0288,,,,,
326.6557,12398.1261,7336.348,7567.6789,16021.566,5709.5245,4163.8502,,,,,
326.6567,11814.3061,7256.503,7150.0755,16542.1143,6284.7082,3936.5181,,,,,
326.6577,11399.6112,7405.1819,7524.6879,15648.0877,6312.5584,4161.0148,,,,,
326.6587,10094.6517,8066.9266,7324.9793,15866.1439,6216.0054,4397.6869,,,,,
326.6597,10606.3159,7478.4629,6737.4207,14154.1534,6540.52,4247.4043,,,,,
326.6607,10933.6192,7853.3919,7101.1281,14870.4642,6112.4684,3885.1136,,,,,
326.6617,9638.347,9100.0954,6271.4298,15229.0219,6283.6345,4217.7687,,,,,
326.6627,8678.7885,7579.5578,7018.1159,14488.5851,5725.9236,3704.726,,,,,
326.6637,8696.8816,7807.4469,6391.7432,14360.4507,5915.5589,3542.5894,,,,,
326.6647,8519.2597,8574.3874,5932.7833,13963.6207,6298.5191,3779.5685,,,,,
326.6657,8629.1866,8774.2078,5283.516,13475.2493,6354.4532,3737.4686,,,,,
326.6667,7690.4188,9169.8097,6083.6671,14491.1759,5754.0501,3940.5477,,,,,
326.6677,7448.2594,9050.1778,5978.2623,13845.973,6720.2787,3574.3337,,,,,
326.6687,7155.6884,9342.6316,6066.6541,12859.7669,6925.8859,4058.1128,,,,,
326.6697,6215.1686,8187.1808,6378.8522,12508.0312,6605.1524,3913.8401,,,,,
326.6707,5872.4186,10072.258,5816.5126,12469.9595,7181.0876,3556.5109,,,,,
326.6717,6470.1962,8358.0104,5584.3977,12967.4445,6557.7772,4159.0364,,,,,
326.6727,5709.9814,8236.6777,5967.3885,12728.8609,6756.5248,3722.1655,,,,,
326.6737,5762.0164,9027.7202,5493.4987,11944.2178,6945.6766,3968.1965,,,,,
326.6747,5238.6884,9110.5938,4996.972,11988.849,7854.6398,3635.4602,,,,,
326.6757,5266.726,9485.1615,5287.6006,12429.9273,7063.9369,3684.5757,,,,,
326.6767,5091.572,8909.4757,5781.74,11015.5634,7082.1198,3458.3767,,,,,
326.6777,4105.7653,9295.3786,5636.3738,10424.2525,6965.4073,3751.5027,,,,,
326.6787,3645.7024,9042.6328,5576.0303,11170.9397,7602.8507,3990.3841,,,,,
326.6797,4683.0302,8678.6042,5827.2405,10293.9022,7243.3237,3340.1929,,,,,
326.6807,4119.173,8839.3594,5129.8684,9359.9156,6926.0168,3420.1078,,,,,
326.6817,3738.3799,8296.9691,5465.2988,10692.8047,7494.4746,3504.6124,,,,,
326.6827,3793.5605,9032.816,5436.7346,9099.012,7802.9925,3189.0794,,,,,
326.6837,3381.5215,8823.1186,5393.9151,9768.1941,6597.4695,3371.2994,,,,,
326.6847,3105.6456,8987.1885,5530.647,9129.9081,7698.0496,3420.4045,,,,,
326.6857,3424.2526,9098.0707,4919.6208,8913.0932,7863.7423,3342.7251,,,,,
326.6867,3024.0896,9371.4278,4964.5865,7880.7696,6929.7968,3263.7293,,,,,
326.6877,2518.8257,8749.2211,5369.6664,7972.5833,7407.9329,3333.5909,,,,,
326.6887,2446.2806,9884.9714,5277.5517,7265.7103,6823.4691,3203.8636,,,,,
326.6897,2814.0028,9346.9182,5240.867,8312.4033,6416.3737,3217.1942,,,,,
326.6907,2682.006,9474.3242,5176.2549,6968.8075,6561.9061,3344.2813,,,,,
326.6917,2441.4642,8639.4886,4627.7014,6362.56,5790.8161,2999.6259,,,,,
326.6927,2475.7721,8017.8,4406.2228,6226.4873,5390.5638,3095.2572,,,,,
326.6937,2424.164,8446.4253,5198.519,6707.8397,5204.8097,2755.4365,,,,,
326.6947,2289.3519,8496.1662,4490.1526,5611.6275,6002.1246,3083.885,,,,,
326.6957,2060.6217,8745.3729,4653.9902,6421.3606,5160.5578,2789.0906,,,,,
326.6967,2229.0363,7981.6176,4660.0011,5567.9156,4881.4565,2733.4704,,,,,
326.6977,2353.9114,8099.4414,4105.0438,5208.9708,4825.4673,2553.1899,,,,,
326.6987,2115.6169,7964.1532,4975.4433,4863.4887,4475.6167,2483.5347,,,,,
326.6997,2071.1934,8154.486,4596.8368,4679.9416,4111.0684,2512.1601,,,,,
326.7007,1821.4864,8085.0946,4747.4633,4864.532,3727.49,2801.1716,,,,,
326.7017,1765.0047,7650.1886,5145.9856,4805.26,3165.296,2657.8799,,,,,
326.7027,1910.1924,8020.8529,4863.6089,5043.8738,3524.8575,2490.1422,,,,,
326.7037,1807.9023,7994.4065,4821.7167,4250.2332,3101.8512,2340.0623,,,,,
326.7047,1789.8085,7419.4512,4868.294,4124.6099,2713.5406,2377.3044,,,,,
326.7057,1507.936,7615.9045,4910.3465,4269.8081,2610.6974,2357.9286,,,,,
326.7067,1679.1063,7481.4819,4046.6687,3536.309,2602.8361,2515.3541,,,,,
326.7077,1790.0834,7807.9776,5012.969,3712.6667,2105.3387,2163.5508,,,,,
326.7087,1910.2216,7508.5807,4548.5413,3218.1807,2007.6348,2173.4248,,,,,
326.7097,1551.3873,7167.36,4382.0559,3537.0933,2232.315,2028.586,,,,,
326.7107,1392.8999,7627.1898,5046.1637,3073.0185,2187.409,2272.8629,,,,,
326.7117,1979.9783,7084.9752,4351.0703,3238.0699,2032.2112,2262.3499,,,,,
326.7127,1834.1271,6173.8815,5268.3816,2623.7449,1870.5382,1998.6737,,,,,
326.7137,1731.1766,6426.3824,4050.1509,2976.5654,1788.1963,1741.4137,,,,,
326.7147,1740.8614,7554.273,4947.3224,2736.4699,1844.5545,2178.5903,,,,,
326.7157,1618.7123,6918.9027,4802.9093,2588.2578,1911.3072,1908.0435,,,,,
326.7167,1607.4516,6984.3585,4369.8972,2682.4316,1758.4771,2005.7409,,,,,
326.7177,1947.8324,6747.9705,4449.5045,2726.7506,1830.0904,1838.2905,,,,,
326.7187,1930.1169,7001.6964,4822.9285,2421.5791,1652.9988,1817.8322,,,,,
326.7197,1720.7695,7088.2868,4595.3431,2335.3567,1707.8386,1807.4728,,,,,
326.7207,1543.4263,6569.1168,4725.8745,2032.1377,1780.475,1853.2732,,,,,
326.7217,1406.7768,6904.704,4697.1865,2337.2043,1441.1932,1826.8129,,,,,
326.7227,1320.9953,6893.8035,4542.5727,2334.7728,1837.1676,1569.5077,,,,,
326.7237,1438.7445,7223.8922,4396.5115,2157.9562,2072.7701,1603.0229,,,,,
326.7247,1323.4647,7721.5196,3968.1858,2103.7658,2113.965,1654.4188,,,,,
326.7257,1430.2719,7282.3669,4804.7904,1975.6904,1851.6883,1540.8914,,,,,
326.7267,1580.0657,7472.9832,4641.834,1923.2208,1693.9399,1725.8789,,,,,
326.7277,1473.3767,7121.3434,4599.1893,1903.9563,2195.6694,1711.968,,,,,
326.7287,1427.3423,7971.8784,5097.6955,1749.6865,2406.0587,1554.0998,,,,,
326.7297,1488.729,7914.6797,4703.5043,1855.4362,2352.1332,1594.901,,,,,
326.7307,1314.9963,8567.6926,4596.9681,1812.803,2596.6457,1781.2863,,,,,
326.7317,1286.5575,8688.4986,4845.2566,1499.2071,2332.8546,1871.2738,,,,,
326.7327,1604.5941,8069.5146,4080.7868,1570.3839,2498.8535,1583.2306,,,,,
326.7337,1385.5591,9800.3335,4563.649,1827.6798,2725.5186,1967.4569,,,,,
326.7347,1498.5471,8387.2617,4484.2982,1792.4001,3147.3462,1596.0696,,,,,
326.7357,1599.1489,9858.7129,4317.1916,1732.9029,3239.6387,1573.2637,,,,,
326.7367,1484.8461,9785.8317,5197.8873,1708.3198,3115.7903,1625.9804,,,,,
326.7377,1524.9543,10329.5372,4684.2506,1734.5367,3568.9078,1440.783,,,,,
326.7387,1445.0847,10084.2216,4208.6978,1516.4974,3832.8025,1461.6678,,,,,
326.7397,1418.9852,11230.696,5027.2304,1624.4575,4079.8566,1519.0865,,,,,
326.7407,1426.4948,11961.3243,4151.7927,1537.5866,4623.6302,1894.0722,,,,,
326.7417,1172.8071,12426.0551,4404.5216,1755.0556,4483.4295,1783.6516,,,,,
326.7427,1235.5941,11929.6233,4624.6497,1615.4279,4861.43,1453.0703,,,,,
326.7437,1317.3196,12502.839,4665.1031,1628.8142,5569.3477,1711.585,,,,,
326.7447,1265.4259,12866.6161,4317.5006,1744.2543,6036.0561,1510.1227,,,,,
326.7457,1282.4116,12817.0027,4473.1689,1928.4928,5941.7565,1783.5824,,,,,
326.7467,1393.7846,14096.9993,4291.4173,1536.1637,6861.0163,1577.6123,,,,,
326.7477,1717.2939,14106.9069,4461.0098,1871.2005,7074.0963,1678.4041,,,,,
326.7487,1357.2461,14279.2253,4654.5593,1808.3326,8695.2974,1702.7064,,,,,
326.7497,1395.6615,15048.0485,5434.4244,1945.5881,8638.8529,1590.6917,,,,,
